region,tenure,age,marital,address,income,ed,employ,retire,gender,reside,tollfree,equip,callcard,wireless,longmon,tollmon,equipmon,cardmon,wiremon,longten,tollten,equipten,cardten,wireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,loglong,logtoll,logequi,logcard,logwire,lninc,custcat,churn
2,38,49,1,3,33,4,11,0,0,4,0,1,0,1,6.85,0,42.1,0,25.15,285.55,0,1642.15,0,954,1,0,0,1,0,1,0,1,1,1.92424865227413, ,3.74004774068834, ,3.22485789654575,3.49650756146648,2,0
3,44,39,1,8,41,2,8,0,0,4,1,0,1,0,7.55,16.25,0,10.25,0,353.3,638.25,0,490,0,0,1,1,1,1,1,1,1,1,2.02154756326093,2.78809290877575, ,2.32727770558442, ,3.71357206670431,4,0
3,10,23,0,1,29,4,0,0,1,1,1,1,1,1,4.95,32,53.25,35.75,50.45,62.1,323.8,420.55,285,416,1,1,1,1,1,1,1,1,1,1.5993875765806,3.46573590279973,3.97499780458953,3.57655026914002,3.92098274679962,3.36729582998647,4,0
3,71,48,0,25,288,3,19,0,0,1,0,0,1,0,30.9,0,0,19.75,0,2123.6,0,0,1305,0,0,0,0,0,0,0,1,0,0,3.4307561839037, , ,2.98315349134713, ,5.66296048013595,1,0
3,6,20,0,0,25,2,0,0,1,2,1,0,1,0,1.9,20.75,0,15.5,0,19.3,114.4,0,95,0,0,0,0,0,1,1,1,1,0,.641853886172395,3.03254624667671, ,2.7408400239252, ,3.2188758248682,3,0
3,51,49,1,13,203,3,27,0,0,4,1,0,1,0,17.6,22,0,21.75,0,961.9,1125.25,0,1075,0,0,1,0,0,1,1,1,1,0,2.86789890204411,3.09104245335832, ,3.07961375753469, ,5.31320597904179,3,0
2,49,54,1,23,25,2,1,0,1,4,0,0,1,0,14.65,0,0,41.25,0,719.5,0,0,1980,0,0,0,0,0,0,0,0,0,0,2.68444033546308, , ,3.71965111278069, ,3.2188758248682,1,0
1,26,30,1,4,76,3,7,0,0,2,0,1,0,0,9.45,0,29.2,0,0,214.7,0,697.05,0,0,0,0,1,0,0,0,0,0,1,2.24601474150565, ,3.37416870927424, , ,4.33073334028633,1,0
3,51,45,1,4,46,3,6,0,0,2,1,1,1,1,20.7,34.75,48.65,32.25,48.65,1082.4,1711.75,2496.35,1600,2353.35,1,1,1,1,1,1,1,1,0,3.03013370027132,3.5481795720108,3.88465180863201,3.47351804324178,3.88465180863201,3.8286413964891,4,0
1,9,36,0,1,79,3,11,0,1,5,1,1,1,1,5.8,27.75,33.75,30.75,25.9,44.55,246,246.85,230,186.8,0,1,0,0,1,1,1,1,0,1.75785791755237,3.32323584019244,3.51898041731854,3.42588999425253,3.25424296870549,4.36944785246702,3,1
2,57,63,0,19,61,1,27,0,0,1,1,0,1,0,12.7,38.25,0,33.75,0,767.75,2239.7,0,1880,0,0,0,0,0,1,1,1,1,0,2.54160199346455,3.64414356027254, ,3.51898041731854, ,4.11087386417331,3,0
2,9,53,1,20,50,2,13,0,1,2,0,1,0,0,3.1,0,21.35,0,0,22,0,196.15,0,0,0,0,0,0,0,0,0,0,1,1.1314021114911, ,3.06105173967463, , ,3.91202300542815,1,1
3,72,53,0,34,108,1,23,0,0,1,1,0,1,1,32.55,35.5,0,14.75,40.75,2361.35,2535.4,0,1060,2886.05,1,0,0,0,1,1,1,1,0,3.48277736865458,3.56953269648137, ,2.69124308278583,3.70745583968687,4.68213122712422,3,0
2,57,51,0,10,46,1,13,0,0,1,0,0,1,0,15.1,0,0,7.5,0,901.05,0,0,395,0,1,0,0,1,0,0,0,1,0,2.71469474382088, , ,2.01490302054226, ,3.8286413964891,2,0
3,45,51,0,13,146,4,16,0,0,2,0,0,1,0,20.25,0,0,37.75,0,869.75,0,0,1640,0,0,0,0,0,0,0,0,0,1,3.00815479355255, , ,3.63098547569503, ,4.98360662170834,1,0
2,55,44,0,24,83,1,23,0,1,1,1,0,1,0,17.35,24.5,0,14.25,0,973.1,1343.5,0,720,0,0,0,0,0,0,0,1,1,0,2.85359250639287,3.19867311755068, ,2.65675690671466, ,4.4188406077966,3,0
3,1,20,0,1,18,3,0,0,0,1,0,1,0,1,4.2,0,34.05,0,16.85,4.2,0,34.05,0,16.85,0,1,0,1,0,0,0,1,1,1.43508452528932, ,3.52783003259552, ,2.82435065679837,2.89037175789616,1,1
3,14,37,1,5,48,3,1,0,1,4,1,0,0,0,4.9,14.5,0,0,0,78.2,230.35,0,0,0,0,0,0,0,0,0,0,0,0,1.58923520511658,2.67414864942653, , , ,3.87120101090789,1,0
3,24,30,0,0,25,4,5,0,0,2,1,0,1,1,8.7,47.75,0,32.75,64,186.6,1152.9,0,780,1542.9,0,1,1,1,1,1,1,1,1,2.16332302566054,3.86597906692674, ,3.48890296208126,4.15888308335967,3.2188758248682,4,1
1,4,30,0,1,45,4,6,0,0,3,0,1,1,0,3.65,0,34.2,29,0,8.85,0,116.2,80,0,0,1,0,1,1,0,1,1,1,1.2947271675944, ,3.53222564406856,3.36729582998647, ,3.80666248977032,4,1
1,44,56,0,4,63,2,6,0,1,1,1,0,0,0,7.5,20.25,0,0,0,342.2,861.95,0,0,0,1,0,0,0,1,1,0,0,0,2.01490302054226,3.00815479355255, , , ,4.14313472639153,3,1
2,61,50,1,16,190,2,22,0,1,2,0,1,1,1,16.85,0,42.55,26.5,44.1,1063.15,0,2544.35,1600,2540.2,1,0,0,1,0,0,1,0,1,2.82435065679837, ,3.75067985501938,3.27714473299218,3.7864597824528,5.24702407216049,2,0
3,26,54,1,30,26,3,1,0,1,2,1,0,1,1,5.2,23.5,0,23.75,39.25,149.2,670.1,0,610,1004.35,0,0,1,0,1,1,1,1,1,1.64865862558738,3.15700042115011, ,3.16758253048065,3.66995144422842,3.25809653802148,4,1
3,10,39,0,0,27,3,0,0,1,3,0,1,0,0,3,0,29.05,0,0,32.25,0,265.95,0,0,0,0,0,0,0,0,0,0,1,1.09861228866811, ,3.36901848329792, , ,3.29583686600433,1,0
3,67,59,0,40,944,5,33,0,1,1,1,1,1,1,26.75,32,54.55,35.75,65.8,1837.55,2117.65,3636.6,2360,4392.85,1,1,1,1,1,1,1,1,1,3.28653447334202,3.46573590279973,3.99911771227908,3.57655026914002,4.18661983833127,6.8501261661455,4,0
3,50,36,1,7,39,3,3,0,1,3,0,1,1,0,13.15,0,33.6,16.25,0,665.4,0,1651.9,745,0,1,0,0,1,0,0,0,0,1,2.57642175862377, ,3.51452606696916,2.78809290877575, ,3.66356164612965,2,1
